Service Description,Service Code,Setting,Standard Charge,Insurance,Plan Name,Negotiated Amount,Comments,Hospital Name,Hospital ID,Postal Code,City,State,Latitude,Longitude
TRILOCK SCAPHOID PLATE,C1713,BOTH,477.84,Aetna,Aetna Medicaid CHIP,280.56,"This service costs $477.84 as standard price when patient does not have any insurance.
Same service costs $280.56 if patient has 'Aetna Medicaid CHIP' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK SCAPHOID PLATE,C1713,BOTH,477.84,Aetna,Aetna Medicare,298.69,"This service costs $477.84 as standard price when patient does not have any insurance.
Same service costs $298.69 if patient has 'Aetna Medicare' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK SCAPHOID PLATE,C1713,BOTH,477.84,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
ABDOMINAL CT SCAN,74150,BOTH,739.79,Aetna,Aetna Medicaid CHIP,601.3,"This service costs $739.79 as standard price when patient does not have any insurance.
Same service costs $601.3 if patient has 'Aetna Medicaid CHIP' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
ABDOMINAL CT SCAN,74150,BOTH,739.79,Aetna,Aetna Commercial,628.94,"This service costs $739.79 as standard price when patient does not have any insurance.
Same service costs $628.94 if patient has 'Aetna Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
ABDOMINAL CT SCAN,74150,BOTH,739.79,Aetna,Aetna Medicare,701.39,"This service costs $739.79 as standard price when patient does not have any insurance.
Same service costs $701.39 if patient has 'Aetna Medicare' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
ABDOMINAL CT SCAN,74150,BOTH,739.79,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
ABDOMINAL CT SCAN,74150,BOTH,739.79,United Healthcare,United Healthcare Medicaid,561.9,"This service costs $739.79 as standard price when patient does not have any insurance.
Same service costs $561.9 if patient has 'United Healthcare Medicaid' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
ABDOMINAL CT SCAN,74150,BOTH,739.79,United Healthcare,United Healthcare Commercial,494.52,"This service costs $739.79 as standard price when patient does not have any insurance.
Same service costs $494.52 if patient has 'United Healthcare Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
ABDOMINAL CT SCAN,74150,BOTH,739.79,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
ABDOMINAL CT SCAN,74150,BOTH,739.79,Humana,Humana Commercial,701.17,"This service costs $739.79 as standard price when patient does not have any insurance.
Same service costs $701.17 if patient has 'Humana Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
ABDOMINAL CT SCAN,74150,BOTH,739.79,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,348.69,United Healthcare,United Healthcare Medicaid,195.84,"This service costs $348.69 as standard price when patient does not have any insurance.
Same service costs $195.84 if patient has 'United Healthcare Medicaid' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,348.69,United Healthcare,United Healthcare CHIP,249.61,"This service costs $348.69 as standard price when patient does not have any insurance.
Same service costs $249.61 if patient has 'United Healthcare CHIP' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,348.69,United Healthcare,United Healthcare Commercial,188.27,"This service costs $348.69 as standard price when patient does not have any insurance.
Same service costs $188.27 if patient has 'United Healthcare Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,348.69,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,348.69,Humana,Humana Commercial,174.61,"This service costs $348.69 as standard price when patient does not have any insurance.
Same service costs $174.61 if patient has 'Humana Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,348.69,Humana,Humana Medicare PPO,308.57,"This service costs $348.69 as standard price when patient does not have any insurance.
Same service costs $308.57 if patient has 'Humana Medicare PPO' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,348.69,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,348.69,Aetna,Aetna Medicare,200.21,"This service costs $348.69 as standard price when patient does not have any insurance.
Same service costs $200.21 if patient has 'Aetna Medicare' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,348.69,Aetna,Aetna Medicaid CHIP,193.66,"This service costs $348.69 as standard price when patient does not have any insurance.
Same service costs $193.66 if patient has 'Aetna Medicaid CHIP' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,348.69,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK GRIDPL,C1713,BOTH,438.35,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
CHEST X-RAY,71045,BOTH,516.9,Aetna,Aetna Commercial,451.66,"This service costs $516.9 as standard price when patient does not have any insurance.
Same service costs $451.66 if patient has 'Aetna Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
CHEST X-RAY,71045,BOTH,516.9,Aetna,Aetna Medicare,277.65,"This service costs $516.9 as standard price when patient does not have any insurance.
Same service costs $277.65 if patient has 'Aetna Medicare' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
CHEST X-RAY,71045,BOTH,516.9,Aetna,Aetna Medicaid CHIP,388.92,"This service costs $516.9 as standard price when patient does not have any insurance.
Same service costs $388.92 if patient has 'Aetna Medicaid CHIP' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
CHEST X-RAY,71045,BOTH,516.9,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK GRIDPL,C1713,BOTH,766.68,Highmark,Highmark ACA Products PROF,391.35,"This service costs $766.68 as standard price when patient does not have any insurance.
Same service costs $391.35 if patient has 'Highmark ACA Products PROF' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK GRIDPL,C1713,BOTH,766.68,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK GRIDPL,C1713,BOTH,766.68,Humana,Humana Medicare PPO,525.9,"This service costs $766.68 as standard price when patient does not have any insurance.
Same service costs $525.9 if patient has 'Humana Medicare PPO' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK GRIDPL,C1713,BOTH,766.68,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,1329.0,Amerihealth,Amerihealth Medicaid HC,986.43,"This service costs $1329.0 as standard price when patient does not have any insurance.
Same service costs $986.43 if patient has 'Amerihealth Medicaid HC' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,1329.0,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,1329.0,United Healthcare,United Healthcare Medicaid,795.65,"This service costs $1329.0 as standard price when patient does not have any insurance.
Same service costs $795.65 if patient has 'United Healthcare Medicaid' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,1329.0,United Healthcare,United Healthcare CHIP,833.93,"This service costs $1329.0 as standard price when patient does not have any insurance.
Same service costs $833.93 if patient has 'United Healthcare CHIP' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,1329.0,United Healthcare,United Healthcare Commercial,827.61,"This service costs $1329.0 as standard price when patient does not have any insurance.
Same service costs $827.61 if patient has 'United Healthcare Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,1329.0,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,1329.0,Highmark,Highmark Medicare,973.01,"This service costs $1329.0 as standard price when patient does not have any insurance.
Same service costs $973.01 if patient has 'Highmark Medicare' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,1329.0,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,405.59,Amerihealth,Amerihealth Medicare,262.62,"This service costs $405.59 as standard price when patient does not have any insurance.
Same service costs $262.62 if patient has 'Amerihealth Medicare' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,405.59,Amerihealth,Amerihealth Medicaid HC,264.18,"This service costs $405.59 as standard price when patient does not have any insurance.
Same service costs $264.18 if patient has 'Amerihealth Medicaid HC' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,405.59,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,405.59,Aetna,Aetna Medicare,265.56,"This service costs $405.59 as standard price when patient does not have any insurance.
Same service costs $265.56 if patient has 'Aetna Medicare' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,405.59,Aetna,Aetna Commercial,212.64,"This service costs $405.59 as standard price when patient does not have any insurance.
Same service costs $212.64 if patient has 'Aetna Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,405.59,Aetna,Aetna Medicaid CHIP,313.86,"This service costs $405.59 as standard price when patient does not have any insurance.
Same service costs $313.86 if patient has 'Aetna Medicaid CHIP' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,405.59,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK SCAPHOID PLATE,C1713,BOTH,705.99,Amerihealth,Amerihealth Commercial,538.65,"This service costs $705.99 as standard price when patient does not have any insurance.
Same service costs $538.65 if patient has 'Amerihealth Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK SCAPHOID PLATE,C1713,BOTH,705.99,Amerihealth,Amerihealth Medicaid HC,523.34,"This service costs $705.99 as standard price when patient does not have any insurance.
Same service costs $523.34 if patient has 'Amerihealth Medicaid HC' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK SCAPHOID PLATE,C1713,BOTH,705.99,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK SCAPHOID PLATE,C1713,BOTH,705.99,Humana,Humana Medicare PPO,402.76,"This service costs $705.99 as standard price when patient does not have any insurance.
Same service costs $402.76 if patient has 'Humana Medicare PPO' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK SCAPHOID PLATE,C1713,BOTH,705.99,Humana,Humana Medicare HMO,544.85,"This service costs $705.99 as standard price when patient does not have any insurance.
Same service costs $544.85 if patient has 'Humana Medicare HMO' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK SCAPHOID PLATE,C1713,BOTH,705.99,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK SCAPHOID PLATE,C1713,BOTH,705.99,United Healthcare,United Healthcare Medicaid,386.05,"This service costs $705.99 as standard price when patient does not have any insurance.
Same service costs $386.05 if patient has 'United Healthcare Medicaid' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK SCAPHOID PLATE,C1713,BOTH,705.99,United Healthcare,United Healthcare Commercial,491.41,"This service costs $705.99 as standard price when patient does not have any insurance.
Same service costs $491.41 if patient has 'United Healthcare Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK SCAPHOID PLATE,C1713,BOTH,705.99,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK GRIDPL,C1713,BOTH,1671.11,Amerihealth,Amerihealth Medicaid HC,1142.51,"This service costs $1671.11 as standard price when patient does not have any insurance.
Same service costs $1142.51 if patient has 'Amerihealth Medicaid HC' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK GRIDPL,C1713,BOTH,1671.11,Amerihealth,Amerihealth Commercial,845.68,"This service costs $1671.11 as standard price when patient does not have any insurance.
Same service costs $845.68 if patient has 'Amerihealth Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK GRIDPL,C1713,BOTH,1671.11,Amerihealth,Amerihealth Medicare,999.25,"This service costs $1671.11 as standard price when patient does not have any insurance.
Same service costs $999.25 if patient has 'Amerihealth Medicare' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK GRIDPL,C1713,BOTH,1671.11,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK GRIDPL,C1713,BOTH,1671.11,Highmark,Highmark Medicare,1154.01,"This service costs $1671.11 as standard price when patient does not have any insurance.
Same service costs $1154.01 if patient has 'Highmark Medicare' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK GRIDPL,C1713,BOTH,1671.11,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK GRIDPL,C1713,BOTH,1671.11,Humana,Humana Commercial,1318.83,"This service costs $1671.11 as standard price when patient does not have any insurance.
Same service costs $1318.83 if patient has 'Humana Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK GRIDPL,C1713,BOTH,1671.11,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,46.74,United Healthcare,United Healthcare Medicaid,26.02,"This service costs $46.74 as standard price when patient does not have any insurance.
Same service costs $26.02 if patient has 'United Healthcare Medicaid' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,46.74,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,46.74,Aetna,Aetna Medicare,24.97,"This service costs $46.74 as standard price when patient does not have any insurance.
Same service costs $24.97 if patient has 'Aetna Medicare' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,46.74,Aetna,Aetna Medicaid CHIP,25.67,"This service costs $46.74 as standard price when patient does not have any insurance.
Same service costs $25.67 if patient has 'Aetna Medicaid CHIP' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,46.74,Aetna,Aetna Commercial,27.7,"This service costs $46.74 as standard price when patient does not have any insurance.
Same service costs $27.7 if patient has 'Aetna Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,46.74,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,46.74,Highmark,Highmark Commercial PROF,24.66,"This service costs $46.74 as standard price when patient does not have any insurance.
Same service costs $24.66 if patient has 'Highmark Commercial PROF' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,46.74,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,277.29,Humana,Humana Commercial,173.43,"This service costs $277.29 as standard price when patient does not have any insurance.
Same service costs $173.43 if patient has 'Humana Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,277.29,Humana,Humana Commercial,173.43,"This service costs $277.29 as standard price when patient does not have any insurance.
Same service costs $173.43 if patient has 'Humana Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,277.29,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,277.29,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,277.29,Highmark,Highmark ACA Products PROF,228.2,"This service costs $277.29 as standard price when patient does not have any insurance.
Same service costs $228.2 if patient has 'Highmark ACA Products PROF' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
