Service Description,Service Code,Setting,Standard Charge,Insurance,Plan Name,Negotiated Amount,Comments,Hospital Name,Hospital ID,Postal Code,City,State,Latitude,Longitude
ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,1966.24,United Healthcare,United Healthcare CHIP,1191.23,"This service costs $1966.24 as standard price when patient does not have any insurance.
Same service costs $1191.23 if patient has 'United Healthcare CHIP' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,1966.24,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,1966.24,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,1966.24,Humana,Humana Medicare PPO,1191.24,"This service costs $1966.24 as standard price when patient does not have any insurance.
Same service costs $1191.24 if patient has 'Humana Medicare PPO' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,1966.24,Humana,Humana Medicare PPO,1191.24,"This service costs $1966.24 as standard price when patient does not have any insurance.
Same service costs $1191.24 if patient has 'Humana Medicare PPO' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,1966.24,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,1966.24,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
COMPLETE BLOOD COUNT,85025,BOTH,307.48,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
COMPLETE BLOOD COUNT,85025,BOTH,1980.02,United Healthcare,United Healthcare Medicaid,1496.52,"This service costs $1980.02 as standard price when patient does not have any insurance.
Same service costs $1496.52 if patient has 'United Healthcare Medicaid' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
COMPLETE BLOOD COUNT,85025,BOTH,1980.02,United Healthcare,United Healthcare Commercial,1834.49,"This service costs $1980.02 as standard price when patient does not have any insurance.
Same service costs $1834.49 if patient has 'United Healthcare Commercial' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
COMPLETE BLOOD COUNT,85025,BOTH,1980.02,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
COMPLETE BLOOD COUNT,85025,BOTH,1980.02,Aetna,Aetna Medicaid CHIP,1335.74,"This service costs $1980.02 as standard price when patient does not have any insurance.
Same service costs $1335.74 if patient has 'Aetna Medicaid CHIP' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
COMPLETE BLOOD COUNT,85025,BOTH,1980.02,Aetna,Aetna Medicare,1306.91,"This service costs $1980.02 as standard price when patient does not have any insurance.
Same service costs $1306.91 if patient has 'Aetna Medicare' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
COMPLETE BLOOD COUNT,85025,BOTH,1980.02,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
2D ECHO,93306,OUTPATIENT,585.29,Highmark,Highmark Medicare,553.13,"This service costs $585.29 as standard price when patient does not have any insurance.
Same service costs $553.13 if patient has 'Highmark Medicare' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
2D ECHO,93306,OUTPATIENT,585.29,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
2D ECHO,93306,OUTPATIENT,585.29,Humana,Humana Medicare PPO,514.72,"This service costs $585.29 as standard price when patient does not have any insurance.
Same service costs $514.72 if patient has 'Humana Medicare PPO' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
2D ECHO,93306,OUTPATIENT,585.29,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
CHEST X-RAY,71045,BOTH,542.74,Humana,Humana Commercial,468.85,"This service costs $542.74 as standard price when patient does not have any insurance.
Same service costs $468.85 if patient has 'Humana Commercial' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
CHEST X-RAY,71045,BOTH,542.74,Humana,Humana Medicare HMO,422.43,"This service costs $542.74 as standard price when patient does not have any insurance.
Same service costs $422.43 if patient has 'Humana Medicare HMO' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
CHEST X-RAY,71045,BOTH,542.74,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
CHEST X-RAY,71045,BOTH,542.74,Amerihealth,Amerihealth Medicare,436.34,"This service costs $542.74 as standard price when patient does not have any insurance.
Same service costs $436.34 if patient has 'Amerihealth Medicare' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
CHEST X-RAY,71045,BOTH,542.74,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
CHEST X-RAY,71045,BOTH,542.74,United Healthcare,United Healthcare Medicaid,465.25,"This service costs $542.74 as standard price when patient does not have any insurance.
Same service costs $465.25 if patient has 'United Healthcare Medicaid' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
CHEST X-RAY,71045,BOTH,542.74,United Healthcare,United Healthcare CHIP,290.98,"This service costs $542.74 as standard price when patient does not have any insurance.
Same service costs $290.98 if patient has 'United Healthcare CHIP' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
